8
 1.710349 1.691891 1.721832 1.667832 1.752521 1.705452 1.836345 1.777397 2.808425 0.907577 2.872522 1.705427 2.680846 1.811189 2.509749 1.675233 1.569075 1.114239 1.273631 0.795676 0.994846 0.739363 1.174549 0.744081 1.171247 0.307762 0.372973 0.387097 0.166667 0.309540 0.000000 2.400000 	3.513889
 1.281113 1.651054 1.350469 1.496346 1.530966 1.496258 1.689786 1.566530 1.613247 0.505025 1.820146 1.115351 1.866559 1.318421 1.869521 1.325184 1.891249 1.412367 1.707830 1.346903 1.419681 1.278020 1.503825 1.244590 1.422342 0.520742 0.448827 0.572492 0.171795 0.626972 0.000000 1.124725 	2.527704
 1.741770 1.794090 1.657037 1.749010 1.657177 1.799341 1.719701 1.919470 1.727590 0.570974 1.868877 1.309848 1.869771 1.549991 1.844085 1.546656 1.763962 1.239039 1.558921 1.299906 1.238737 1.300263 1.326077 1.299893 1.065399 0.754287 0.404451 0.711575 0.523529 0.499111 0.000000 0.176471 	2.405627
 1.545529 1.848088 1.606714 1.817331 1.519380 1.944201 1.515383 2.155051 1.088295 1.253377 1.247299 2.219014 1.304757 2.386558 1.325744 2.257694 1.591157 1.717604 1.321336 1.899317 0.906858 1.851470 0.985590 1.817858 1.015220 1.261714 0.800477 0.937740 0.551181 0.828408 0.000000 0.431102 	2.943163
 0.947785 1.430703 1.043152 1.417748 1.211791 1.548398 1.375014 1.755019 1.492651 1.906930 1.563485 2.227599 1.541854 1.956885 1.511550 1.846892 1.562527 1.416159 1.287799 1.504549 0.928353 1.510281 1.006118 1.511515 1.141970 0.741826 0.439434 0.670158 0.460340 0.597472 0.000000 1.731902 	2.003509
 0.717536 1.340420 0.936970 1.287965 1.311600 1.435474 1.586710 1.687140 1.063311 2.838671 1.231375 2.455496 1.295668 1.670620 1.321333 1.551631 1.678422 1.552524 1.572257 1.687111 1.269628 1.654570 1.267637 1.627455 1.471891 0.478355 0.387775 0.525504 0.213588 0.727411 0.000000 2.612932 	2.604878
 1.287513 1.334820 1.312100 1.330644 1.335628 1.535267 1.404696 1.843001 1.013236 2.309821 1.169541 2.403540 1.221152 2.014462 1.232824 1.927646 1.653852 1.755144 1.331036 1.911574 0.935675 1.864754 0.971876 1.832061 1.442184 0.530234 0.356670 0.524072 0.297413 0.609400 0.000000 1.243039 	1.852115
 1.218939 1.712604 1.072552 1.655638 1.072735 1.731466 1.189382 2.066715 0.797050 2.839374 0.939433 2.487075 0.998393 2.098859 1.024542 2.123129 2.050078 2.303279 1.820980 2.524073 1.423897 2.444382 1.356404 2.378062 1.604564 0.625169 0.502703 0.503226 0.400000 0.679136 0.000000 0.000000 	2.607183
 0.630138 1.707518 0.770546 1.581652 0.869324 1.971559 0.836309 2.398533 0.457234 0.619128 0.509595 1.648206 0.524022 2.136969 0.526444 2.246880 1.917881 2.094520 1.212117 2.467174 0.472106 2.474098 0.415753 2.459176 1.400475 0.248240 0.170434 0.389408 0.046876 0.363299 3.000000 0.000000 	3.296880
 1.751124 0.884959 1.617564 0.988183 1.453630 1.202708 1.409296 1.446487 2.069046 0.736127 1.948506 1.593794 1.835987 1.833612 1.749784 1.795336 1.946429 1.850094 1.621307 1.725374 1.191515 1.618748 1.215820 1.560936 1.345552 0.329791 0.389189 0.406452 0.000000 0.425852 3.000000 0.000000 	3.080853
 1.600738 0.447629 1.578982 0.590325 1.654419 0.793380 1.772360 0.994523 1.526605 0.358004 1.788553 0.816259 1.890146 0.984094 1.929765 1.005892 1.999101 1.385746 1.895032 1.342263 1.658309 1.220211 1.735317 1.147472 1.669332 0.193579 0.016483 0.199733 0.162806 0.402105 3.000000 0.579814 	2.388066
 0.787044 1.354118 1.008805 1.305027 1.381147 1.354420 1.699036 1.452137 1.637558 0.498462 1.865703 1.032820 1.934682 1.175561 1.950160 1.154623 2.051952 1.313022 1.875249 1.226371 1.596029 1.126079 1.660414 1.073107 1.595344 0.252660 0.208812 0.394483 0.023483 0.405764 3.000000 0.750000 	2.900943
 1.662473 1.067547 1.731258 1.116608 1.895606 1.207629 2.066771 1.304884 2.044659 0.446566 2.254763 0.903291 2.305821 1.001855 2.303315 0.962048 2.028058 0.894464 1.939016 0.860781 1.749298 0.790218 1.851431 0.750545 1.153642 0.431503 0.251027 0.469205 0.491632 0.295739 1.351678 0.483558 	2.598277
 1.761186 1.344581 1.760827 1.355476 1.829528 1.435842 1.941606 1.536692 2.104201 0.533974 2.282553 1.141346 2.297839 1.278847 2.274845 1.228305 1.980387 1.036208 1.823626 0.837464 1.590978 0.815631 1.693360 0.813412 1.082594 0.324718 0.188666 0.366713 0.283485 0.093110 0.000000 0.000458 	2.613777
 1.640101 2.855658 1.831164 2.874424 2.119172 2.890679 2.338725 2.909575 2.466226 0.679780 2.490821 1.315735 2.422003 1.409423 2.343580 1.311802 2.070874 1.304762 1.869035 1.098820 1.602525 0.971529 1.682260 0.908358 0.827252 0.525038 0.301455 0.608933 0.746642 0.142659 0.000000 0.750000 	3.794590
 1.063736 1.994558 1.170490 1.965568 1.352036 1.959921 1.473850 2.035958 2.038183 1.127252 2.137725 1.920001 2.114114 2.047087 2.063602 1.943642 2.130847 2.931985 2.034568 2.502501 1.799447 2.167355 1.848205 2.001089 1.328627 0.499111 0.507472 0.621632 0.201961 0.315360 0.000000 1.014706 	3.538208
 1.363812 1.152630 1.581022 1.208580 1.871884 1.263778 2.072040 1.326180 2.436910 1.200255 2.768345 1.947683 2.867643 1.932132 2.873678 1.703291 2.495619 2.886592 2.665693 2.253567 2.623250 1.760633 2.619585 1.481012 1.300583 0.383300 0.324324 0.967742 0.000000 0.260565 0.000000 0.750000 	4.212635
 0.798127 1.988295 0.986789 1.887767 1.347419 1.934875 1.573419 2.122741 1.368917 0.656712 1.490639 1.491732 1.510088 1.788252 1.501760 1.802034 1.749064 1.593612 1.429765 1.760075 1.016882 1.721398 1.082492 1.693013 0.915069 1.102904 0.720219 0.986472 0.488270 0.671912 0.000000 0.563050 	2.744744
 1.299973 2.205179 1.377881 2.158019 1.463490 2.145094 1.494554 2.246737 1.152344 0.772818 1.304765 1.634487 1.352678 1.910641 1.365433 1.910453 1.756893 1.692752 1.425241 1.909537 1.034940 1.874615 1.113564 1.841740 1.055073 1.156573 0.783148 0.975712 0.576471 0.755230 0.000000 2.444118 	2.626165
 1.298190 1.438028 1.328460 1.406571 1.319262 1.601977 1.358832 1.905036 1.056059 1.854424 1.205670 2.297112 1.242624 2.116748 1.237815 2.035369 1.611106 1.776681 1.205003 1.928409 0.743108 1.883733 0.789270 1.854736 1.405861 0.606933 0.468742 0.577854 0.360824 0.600362 0.000000 1.470889 	1.972952
 1.858233 1.583632 1.693407 1.482056 1.330609 1.645416 1.156871 2.000123 0.962999 1.155770 1.117963 2.284396 1.158413 2.574847 1.146429 2.502546 1.495378 1.926394 0.815428 2.093951 0.217911 2.037958 0.314140 2.010760 1.460594 0.659922 0.669243 0.669009 0.489503 0.577604 0.000000 0.000000 	2.201105
 1.855731 1.718569 1.534378 1.742666 1.215180 2.003609 1.041953 2.385899 0.775103 2.889514 0.823723 2.656382 0.810495 2.523622 0.785164 2.514164 1.347220 2.077510 0.733568 2.389840 0.139003 2.386300 0.231890 2.372843 1.353272 0.518144 0.349236 0.475349 0.200261 0.580800 0.000000 0.000000 	2.449486
 1.305388 1.716865 0.981762 1.509575 0.630410 1.872077 0.409402 2.460884 0.000000 0.632668 0.000000 1.869775 0.000000 2.497871 0.000000 2.660675 2.094298 2.421422 1.088993 2.953901 0.132271 3.000000 0.000000 3.000000 1.678523 0.280706 0.567568 0.387097 0.333333 0.632606 3.000000 0.750000 	3.785226
 2.027826 1.733992 1.991768 1.652896 1.665503 1.660893 1.537287 1.746117 0.955647 0.452796 1.148324 0.992492 1.233910 1.226406 1.275414 1.302840 2.048096 1.560371 1.849304 1.757119 1.441780 1.705533 1.420804 1.657748 1.806309 0.190236 0.393793 0.192604 0.165037 0.363098 3.000000 0.000001 	2.999894
 1.575669 1.625313 1.596795 1.532775 1.572948 1.497264 1.513539 1.507263 0.973145 0.459382 1.154342 0.954234 1.231968 1.156737 1.268144 1.247237 2.158481 1.926577 2.063872 2.012787 1.811373 1.880971 1.669165 1.783528 1.593631 0.218674 0.729730 0.290323 0.166667 0.402495 3.000000 1.500000 	2.581024
 1.951281 1.620733 1.962851 1.544387 1.999925 1.550498 2.007464 1.612034 1.407937 0.461701 1.665289 0.981111 1.773880 1.126178 1.823086 1.126807 1.956159 1.495826 1.797470 1.518031 1.550949 1.409458 1.645134 1.336897 2.259607 0.310319 0.193050 0.290323 0.333333 0.672674 3.000000 0.392857 	2.953861
 1.464910 1.286830 1.616747 1.355087 1.908690 1.452728 2.198976 1.550075 2.118023 0.375464 2.347777 0.862359 2.409020 0.998598 2.417892 0.978444 2.088239 0.590843 2.062335 0.638512 1.926027 0.654771 2.034305 0.662971 0.091667 1.657009 0.632432 1.597343 1.939216 0.872560 0.000000 0.000000 	3.646443
 1.859919 1.705271 1.861254 1.628853 1.949683 1.597282 2.080148 1.599663 1.634539 0.480068 1.916934 1.001091 2.033230 1.097475 2.084072 1.043956 2.117769 1.492453 1.987865 1.396794 1.772623 1.222125 1.856038 1.112015 1.476170 0.538350 0.476738 0.512818 0.632942 0.520852 0.000000 0.189150 	2.314867
 1.551215 0.619717 1.652242 0.805809 1.884209 1.059922 2.052499 1.299514 1.569166 0.254881 1.824221 0.719772 1.925725 1.004957 1.968773 1.088333 2.202588 1.296072 2.167603 1.366136 1.951634 1.315109 1.987304 1.278108 1.176352 0.393703 0.189982 0.493236 0.468719 0.566291 0.000000 0.000000 	3.318454
 1.765957 1.195004 1.744202 1.431658 1.785578 1.729075 1.872360 2.024934 2.061779 0.737349 2.224295 1.669213 2.208425 1.981206 2.161776 1.981148 1.987313 1.391104 1.727129 1.484298 1.431687 1.540727 1.524261 1.576482 0.709492 2.646637 2.513514 2.806451 3.000000 2.177098 0.000000 0.000000 	4.826688
 1.766034 1.266853 1.657589 1.264048 1.624569 1.485193 1.676359 1.749207 2.287293 1.135373 2.327061 1.961873 2.247420 2.122296 2.159131 2.031671 1.909253 2.945353 1.879550 2.534306 1.674697 2.218230 1.759290 2.052997 1.155951 0.467922 0.356757 0.580645 0.266667 0.214816 0.000000 0.750000 	4.059732
 0.178337 1.174814 0.189509 1.400754 0.364231 1.801756 0.633470 2.188476 1.410878 0.969479 1.385660 1.989696 1.331585 2.358273 1.274953 2.366301 1.492794 2.507584 1.182937 2.552001 0.908173 2.437458 0.959591 2.365337 0.875703 1.076225 0.420849 0.917051 0.611111 0.671209 0.000000 1.642857 	3.636142
 0.724216 1.623312 0.521005 1.553727 0.242933 1.592518 0.217525 1.718631 1.509063 1.238617 1.771624 2.399651 1.880018 2.666861 1.926963 2.559766 1.432472 1.433609 0.773353 1.553995 0.226177 1.577124 0.365606 1.614554 1.124622 1.437402 0.972973 1.548387 0.833333 1.283493 0.000000 1.500000 	3.344487
 1.633735 1.761678 1.585315 1.740423 1.305484 1.948395 1.159731 2.314571 0.966754 0.849187 1.108667 1.940007 1.089466 2.326319 1.024769 2.345193 1.765002 1.939044 1.125147 2.169675 0.473567 2.167964 0.480821 2.161447 1.120900 1.105530 0.779448 0.870401 0.805983 0.697016 0.000000 0.842308 	2.020538
 1.661024 0.936335 1.523867 1.368464 1.249542 1.810101 1.106184 2.221100 1.174698 0.817500 1.095823 1.915088 1.019383 2.317420 0.961429 2.345506 1.841653 2.086434 1.226245 2.286264 0.563656 2.267439 0.543484 2.247053 1.277454 0.784508 0.972973 0.774194 0.666667 0.820312 0.000000 0.000000 	1.924928
 1.846989 1.090612 1.767782 1.381058 1.398873 1.777911 1.220607 2.166575 0.947558 1.160047 1.059630 2.287555 1.074418 2.575446 1.057453 2.501819 1.449642 1.858444 0.765465 2.071615 0.166753 2.042672 0.269045 2.023285 1.137272 0.566775 0.177247 0.517065 0.424437 0.286382 0.000000 0.375103 	1.754458
 1.782696 0.875667 1.644726 1.091346 1.385700 1.542473 1.231299 1.987307 0.628846 0.501366 0.740164 1.454519 0.786656 1.933619 0.807637 2.052524 2.027369 2.209475 1.668219 2.529692 1.115451 2.486876 1.013095 2.437917 1.419291 0.294169 0.332483 0.299300 0.264890 0.426475 3.000000 0.019047 	2.317956
 0.607436 1.223342 0.807638 1.366738 1.111776 1.662309 1.151573 2.048519 0.759853 0.769630 0.891965 1.729661 0.946183 2.125291 0.969854 2.184508 1.916627 2.326918 1.874712 2.584435 1.370115 2.519568 1.256540 2.459689 1.633831 0.247922 0.469019 0.271932 0.059762 0.513455 3.000000 0.175867 	3.032503
 2.684096 2.686123 2.248577 2.730038 1.925669 2.782414 1.755612 2.844705 0.971459 0.720750 1.131666 1.472761 1.196592 1.660013 1.224596 1.625359 2.079360 2.021441 1.765234 2.125257 1.345881 1.988980 1.350117 1.888859 1.363823 0.351283 0.262548 0.437788 0.674603 0.283935 3.000000 0.750000 	3.247662
 1.896199 1.854066 1.799679 1.819232 1.715386 1.837857 1.676741 1.919014 1.320717 0.528634 1.488642 1.177561 1.532097 1.417933 1.540689 1.448652 1.907469 1.692569 1.801779 1.749554 1.481280 1.667239 1.490949 1.608766 1.278748 0.477619 0.353366 0.530369 0.426350 0.432982 1.949658 0.072490 	2.809098
 1.476313 1.459742 1.599056 1.535762 1.541521 1.693081 1.605879 1.888263 2.364321 0.997489 2.271411 1.920074 2.170944 2.141485 2.089616 2.064837 1.935505 1.318936 1.760123 1.590950 1.445217 1.602783 1.502739 1.594844 0.719348 0.775231 0.243243 0.580645 0.666667 0.277391 0.000000 0.000000 	3.337339
 1.670257 1.572970 1.795657 1.516219 1.931256 1.557284 2.007869 1.638033 2.364777 0.842084 2.473992 1.518433 2.453995 1.598717 2.400473 1.480590 2.070899 0.694558 1.873889 0.825546 1.613965 0.844183 1.697158 0.850706 0.735175 0.967729 0.861060 1.154952 0.946725 0.506827 0.000000 0.579179 	2.807952
 1.450959 1.235124 1.593992 1.358667 1.836899 1.508857 1.808212 1.676564 1.259855 0.396784 1.498767 1.021852 1.602626 1.300050 1.651898 1.358117 2.096364 1.523051 2.062480 1.605024 1.780250 1.543283 1.787787 1.501492 1.202286 1.298290 0.648649 1.548387 1.500000 1.577971 0.000000 0.000000 	2.558191
 1.357594 1.253708 1.542498 1.416183 1.859255 1.606191 2.133487 1.804103 1.596719 0.454053 1.885685 1.136821 2.008658 1.411748 2.065492 1.450186 2.127017 1.487463 2.112212 1.571319 1.974105 1.513267 2.071416 1.476033 1.010557 1.822428 0.891892 2.129032 2.166667 1.924305 0.000000 0.000000 	2.977575
 1.755275 1.323550 1.641358 1.517913 1.572003 1.914472 1.511464 2.329030 0.804400 0.726319 0.956186 1.756755 1.021239 2.194287 1.051484 2.267259 1.973122 2.361592 1.676278 2.458764 1.214891 2.404412 1.207709 2.369795 1.120286 2.297438 2.497297 2.419355 2.366667 2.893704 0.000000 1.200000 	4.324722
 0.396036 1.045742 0.526657 1.506878 0.848014 2.056152 0.975436 2.582883 0.738431 1.145520 0.825298 2.375587 0.845281 2.823143 0.843587 2.850625 1.459872 2.141109 0.912132 2.525673 0.408489 2.593402 0.442589 2.623868 0.891419 2.317795 1.410811 2.322581 1.533333 1.961244 0.000000 1.500000 	3.961363
 0.559003 1.165851 0.764682 1.341939 1.112400 1.671389 1.023339 2.026758 0.933626 1.123779 1.051419 2.237102 1.070726 2.528909 1.057513 2.463189 1.511518 1.902920 0.849166 2.114040 0.256000 2.078774 0.344540 2.053755 1.253792 0.544337 0.552572 0.564127 0.253422 0.430667 0.000000 0.002935 	2.539727
 1.530498 1.506270 1.286066 1.797131 0.982413 2.233487 0.833064 2.669080 1.236550 1.005115 1.032300 2.280967 0.890480 2.739623 0.795732 2.763211 1.650618 2.495322 0.899736 2.669747 0.161362 2.633510 0.161146 2.608256 1.078961 0.447617 0.219067 0.294009 0.131258 0.264819 0.000000 0.187912 	2.444946
 1.469226 1.315037 1.499122 1.596713 1.343206 1.989303 1.258029 2.372060 1.379897 0.865747 1.287938 1.989630 1.200695 2.386345 1.134805 2.402214 1.875350 2.488129 1.361667 2.517099 0.760251 2.424690 0.740363 2.366650 0.981454 0.697300 0.227027 0.458824 0.517647 0.325942 0.000000 0.105882 	1.991270
 1.650436 1.021774 1.409545 1.256068 1.121932 1.580204 1.031173 1.911463 2.212567 1.164083 2.061699 2.260024 1.844922 2.549014 1.677007 2.474824 1.486266 2.514265 0.844055 2.479955 0.290844 2.316552 0.410123 2.216067 1.233379 0.561292 0.308108 0.483871 0.066667 0.274618 0.000000 0.750000 	2.420933
 1.686258 0.401971 1.619032 0.830531 1.455843 1.250807 1.349695 1.631953 0.902499 0.664707 1.016425 1.370659 1.057540 1.668790 1.072231 1.736570 0.014027 2.046804 0.032646 2.227593 0.038683 2.140875 0.511616 2.071271 1.556967 0.367118 0.324324 0.290323 0.000000 0.574211 3.000000 0.000000 	3.622900
 1.932855 0.603989 1.742334 0.982823 1.533569 1.441524 1.377694 1.867090 0.772191 0.527649 0.898338 1.479901 0.949558 1.928014 0.971916 2.022204 2.555840 2.191546 2.135428 2.488171 1.490689 2.429696 1.322504 2.370321 1.437232 0.279818 0.120348 0.091568 0.096596 0.242630 3.000000 0.000001 	2.539244
 2.587521 1.701536 2.013235 1.548438 1.653920 1.448423 1.506410 1.463216 0.921352 0.369819 1.095062 0.827810 1.170617 1.149167 1.206438 1.266478 2.536513 2.082592 2.383490 2.164639 1.875719 2.013942 1.705671 1.902596 1.477488 0.031569 0.238095 0.116743 0.034392 0.272367 3.000000 0.571429 	2.574517
 1.696458 0.904484 1.665639 1.093958 1.591579 1.400661 1.463155 1.738859 0.835059 0.432718 1.003292 1.183241 1.077690 1.586022 1.113631 1.695666 2.052207 2.003979 1.788556 2.202637 1.384359 2.128051 1.359709 2.068592 1.373439 0.241209 0.054009 0.226815 0.055015 0.336008 3.000000 0.023438 	3.205629
 0.650976 1.212360 0.885419 1.365907 1.331407 1.574534 1.730894 1.795263 2.184827 0.846451 2.227954 1.728307 2.196958 1.947523 2.155772 1.885150 2.396424 1.997683 2.629459 2.004562 2.551977 1.867318 2.423835 1.774078 1.297692 0.582448 0.567568 0.483871 0.333333 0.427949 0.000000 0.000000 	3.283440
 0.000000 0.909568 0.000000 0.886364 0.213606 0.949495 0.540498 1.046145 2.316247 0.686108 2.402748 1.319294 2.371883 1.454636 2.323775 1.390325 2.128366 1.225503 1.979245 1.153225 1.737725 1.082667 1.806728 1.046192 0.993473 1.110308 2.270270 1.354839 1.000000 0.937176 0.000000 0.750000 	3.783009
 0.710149 1.505912 0.927152 1.501066 1.317104 1.642682 1.670549 1.849062 1.516279 0.534378 1.757963 1.231140 1.848254 1.488855 1.881955 1.514445 1.856424 1.392036 1.753737 1.510870 1.510966 1.489403 1.608282 1.471801 1.291822 1.145615 0.743103 1.371208 0.956855 1.305882 0.000000 0.363996 	2.155931
 0.689684 1.573254 0.907815 1.563112 1.298020 1.707306 1.648776 1.917049 1.268360 0.539080 1.496776 1.268432 1.592162 1.562301 1.634927 1.608059 2.077371 1.580385 1.895717 1.728364 1.595200 1.696320 1.645961 1.670210 1.314008 1.674772 0.709994 1.884401 1.677419 1.822779 0.000000 0.565249 	2.327304
 0.678804 1.618637 0.893922 1.658518 1.271724 1.876967 1.548527 2.206349 0.981512 0.607946 1.158541 1.507571 1.231193 1.913478 1.263097 1.997653 1.638809 2.099472 1.333396 2.327141 0.960738 2.261590 1.067420 2.211112 1.483245 1.193646 1.216216 1.451613 0.666667 1.548465 0.000000 0.000000 	2.808922
 0.767526 0.889970 0.917914 1.223683 1.222237 1.628696 1.373366 2.019801 0.933443 0.767912 1.061969 1.751764 1.108513 2.119358 1.125342 2.153326 0.007957 2.080311 0.018997 2.348382 0.024057 2.298770 0.507390 2.250893 1.329675 0.485332 0.374517 0.299539 0.000000 0.477260 0.000000 0.000000 	3.592653
 0.924255 1.059071 0.403120 1.294811 0.133269 1.623852 0.122899 1.963255 0.974358 1.180194 1.137340 2.302167 1.189121 2.582945 1.199535 2.510684 1.436191 1.913213 0.785319 2.162607 0.243270 2.142597 0.381961 2.117635 1.262841 0.492864 0.259459 0.483871 0.166667 0.449975 0.000000 1.050000 	2.730972
 1.281728 1.866784 1.220096 1.838337 1.268486 1.930958 1.248014 2.164571 1.303520 1.184182 1.424141 2.312857 1.448866 2.583503 1.438963 2.492890 1.387017 1.813014 0.702689 1.982734 0.138809 1.923035 0.281611 1.892017 0.825319 1.218998 0.697297 1.161290 0.666667 0.798795 0.000000 1.500000 	2.731431
 2.408662 2.354311 1.911627 2.446747 1.538355 2.617360 1.340743 2.831299 0.963903 1.183393 1.071252 2.354599 1.076556 2.667305 1.048539 2.600258 1.475864 1.927062 0.764886 2.124561 0.131493 2.095664 0.216308 2.080969 1.136524 0.608971 0.162162 0.543779 0.460317 0.312269 0.000000 0.000000 	2.726650
 1.742604 1.390002 1.657913 1.534448 1.351143 1.768631 1.216259 2.021091 2.370999 1.108273 2.097376 2.225258 1.824456 2.513408 1.638198 2.438050 1.551191 1.425192 0.905368 1.677200 0.329435 1.719416 0.424270 1.741315 0.801543 0.749735 0.250965 0.502304 0.444444 0.215307 0.000000 0.000000 	2.140354
 1.863751 2.123114 1.782352 2.070536 1.730449 2.143116 1.666738 2.316579 1.178022 0.827917 1.314516 1.755581 1.354038 2.027874 1.360081 1.998168 1.748609 1.599750 1.314880 1.764799 0.803055 1.735457 0.845327 1.713308 1.407972 0.317881 0.340541 0.464516 0.300000 0.326883 3.000000 0.450000 	3.228907
 0.695950 1.206562 0.853767 1.259505 1.192919 1.540997 1.335709 1.904145 0.800859 0.499698 0.945022 1.403593 1.004977 1.833489 1.031828 1.930096 2.258554 2.225328 1.981649 2.470585 1.492413 2.393214 1.357462 2.324714 1.451376 0.320510 0.334887 0.313471 0.239476 0.354926 3.000000 0.000286 	2.383578
 2.369488 1.398702 2.255244 1.467850 2.016266 1.620204 1.932083 1.798330 1.340290 0.529508 1.534208 1.169539 1.599919 1.414101 1.620523 1.465292 2.487509 1.727107 2.157477 1.820933 1.724263 1.760293 1.666199 1.709259 1.318875 0.236474 0.162162 0.193548 0.000000 0.215940 3.000000 0.000000 	2.753110
 1.028489 1.395675 1.102218 1.420889 1.325229 1.598659 1.526237 1.817766 0.976266 0.436820 1.149705 1.019662 1.222796 1.259030 1.256171 1.319686 2.155017 1.831021 1.955139 1.940947 1.556438 1.827476 1.499806 1.743303 1.183127 0.376403 0.479533 0.462049 0.469620 0.285732 0.769497 0.056013 	2.517829
 0.666951 1.463670 0.882599 1.363150 1.273782 1.376379 1.631861 1.496392 1.607553 0.483410 1.865965 1.048932 1.967443 1.223531 2.009271 1.230924 2.173622 1.307333 2.083347 1.383016 1.865815 1.328184 1.921507 1.288313 1.412621 0.429555 0.486486 0.686636 0.206349 0.802032 0.000000 0.000000 	2.681833
 0.651136 1.211002 0.866322 1.144231 1.271039 1.238612 1.646486 1.358415 1.623438 0.325753 1.849660 0.794510 1.931231 0.962337 1.960856 0.972949 2.107678 1.427926 2.089684 1.336867 1.959562 1.186567 2.054331 1.095736 0.608673 1.107535 0.583784 1.161290 1.333333 0.736359 0.000000 0.000000 	2.853231
 0.687200 1.653201 0.907490 1.601000 1.303781 1.673120 1.600940 1.809617 0.983762 0.530890 1.174394 1.199481 1.257293 1.433060 1.296564 1.452709 1.952921 1.962740 1.796901 2.064100 1.527226 1.923910 1.563574 1.822050 1.283860 0.680436 0.804464 0.861384 0.500000 0.723557 0.000000 0.535049 	2.330467
 0.545274 1.630026 0.758561 1.574295 1.164667 1.921202 1.447663 2.260184 0.809740 0.473135 0.944784 1.267480 1.000181 1.686457 1.024593 1.795431 2.072646 1.866243 1.620644 2.102463 1.060420 2.072601 1.025196 2.042721 1.091823 0.998834 0.457240 1.252956 0.827468 0.962116 0.000000 0.376100 	2.202914
 0.758448 1.919270 0.964511 1.769320 1.301538 1.721363 1.494081 1.781526 1.002796 0.536935 1.168723 1.148772 1.235626 1.342684 1.264450 1.383842 2.119394 1.785927 1.949024 1.896538 1.538967 1.796914 1.462957 1.723195 1.192724 0.295654 0.363604 0.446665 0.170264 0.261879 0.000000 0.000000 	2.618639
 0.679848 1.615408 0.899138 1.578120 1.290433 1.676205 1.576653 1.863184 1.056570 0.581528 1.231920 1.294246 1.300883 1.572294 1.329458 1.614353 1.946418 1.629032 1.636920 1.765611 1.219770 1.724628 1.254646 1.693842 1.837345 0.658286 0.716652 0.777315 0.322581 0.878076 0.000000 0.750000 	2.479930
 0.528943 1.365114 0.743066 1.684067 1.087832 2.058152 1.099097 2.425346 0.976575 0.931791 0.998027 1.980973 0.967824 2.349518 0.930024 2.360291 1.716739 1.876446 1.132314 2.185174 0.484705 2.197967 0.484601 2.192316 1.225494 0.386385 0.178378 0.251613 0.000000 0.199846 0.000000 0.000000 	2.070070
 0.589450 1.229518 0.632036 1.710899 0.742490 2.195010 0.841419 2.639618 0.548949 0.585478 0.572563 1.664240 0.570527 2.164093 0.562959 2.273546 1.983645 2.044919 1.242804 2.432224 0.480586 2.454770 0.414675 2.448495 1.468930 0.466806 0.157135 0.392526 0.381602 0.370942 0.000000 0.000000 	2.127162
 1.610412 1.586297 1.570149 1.713933 1.347731 1.982234 1.234403 2.285598 1.631451 0.941861 1.487169 1.991684 1.349369 2.317510 1.249975 2.293276 1.693574 1.680514 1.114857 1.918777 0.511643 1.929096 0.542633 1.927746 1.026929 0.480003 0.094885 0.315132 0.249837 0.150554 0.000000 0.000000 	2.169909
 1.723329 0.768252 1.594922 1.148555 1.243996 1.590642 1.079988 2.005277 1.219886 1.169525 1.349966 2.323004 1.338734 2.630249 1.285607 2.564437 1.431089 1.759138 0.744382 2.003774 0.153334 2.009437 0.267351 2.011507 0.961461 0.696084 0.355891 0.583805 0.315104 0.392755 0.000000 0.000000 	2.040039
 1.298542 0.900105 1.210296 1.042076 1.284621 1.326240 1.460499 1.628109 0.989100 0.955151 1.170738 1.829858 1.246078 2.047265 1.279530 1.987473 2.755252 1.998446 2.430503 2.142253 1.896177 2.033195 1.727923 1.953285 1.488370 0.227412 0.486486 0.096774 0.000000 0.279724 3.000000 0.000000 	2.252619
 1.337206 0.426940 1.134075 0.879601 1.036743 1.361732 1.048981 1.808444 0.731350 0.576882 0.875015 1.539980 0.936411 1.990823 0.964740 2.090518 1.973861 2.327557 1.849182 2.575014 1.350340 2.508532 1.262138 2.448982 1.520722 0.106376 0.080208 0.098465 0.089381 0.293750 3.000000 0.000000 	2.146677
 0.494272 0.738129 0.699001 1.012461 1.098231 1.417995 1.334486 1.794156 0.718952 0.200765 0.859396 0.980575 0.921516 1.462740 0.951535 1.612374 2.498775 1.939503 1.935177 2.189836 1.305217 2.134565 1.186881 2.080897 2.215361 0.139374 0.692701 0.221742 0.086614 0.575458 3.000000 0.000000 	2.133405
 0.532000 0.877144 0.749345 0.964325 1.170670 1.262469 1.468610 1.560677 0.945426 0.242189 1.116466 0.832294 1.188339 1.199480 1.221269 1.315361 2.362561 1.874394 2.090772 1.996579 1.577283 1.883626 1.477949 1.799556 1.386642 0.266918 0.465874 0.338665 0.315600 0.303903 2.047494 0.037574 	2.216387
 0.534571 1.077722 0.747849 1.086968 1.164043 1.298489 1.480306 1.562605 0.984071 0.399201 1.159029 0.948541 1.232713 1.198485 1.266346 1.276765 2.090818 1.799430 1.910500 1.906951 1.548065 1.796356 1.505590 1.714608 1.121557 0.426631 0.585940 0.493861 0.481392 0.310724 0.000000 0.000000 	2.355329
